"prefix","id","level","class_name","article","status","source","create_date","target_url","publisher"
"10.1186",58908,"ERROR","Net::HTTPInternalServerError","10.1186/1475-2875-11-429",500,"pmceuropedata","2014-11-05T11:46:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23259643/databaseLinks//1/json","Springer Science + Business Media"
"10.4103",58907,"ERROR","Net::HTTPInternalServerError","10.4103/0974-2069.84641",500,"pmceuropedata","2014-11-05T11:45:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21976868/databaseLinks//1/json","Medknow"
"10.1186",58904,"ERROR","Net::HTTPInternalServerError","10.1186/1297-9716-44-51",500,"pmceuropedata","2014-11-05T11:44:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23834204/databaseLinks//1/json","Springer Science + Business Media"
"10.1002",58903,"ERROR","Net::HTTPInternalServerError","10.1002/jbmr.1687",500,"pmceuropedata","2014-11-05T11:44:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22714552/databaseLinks//1/json","Wiley-Blackwell"
"10.1093",58902,"ERROR","Net::HTTPInternalServerError","10.1093/cvr/cvs337",500,"pmceuropedata","2014-11-05T11:43:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23201773/databaseLinks//1/json","Oxford University Press (OUP)"
"10.4085",58900,"ERROR","Net::HTTPInternalServerError","10.4085/1062-6050-47.6.10",500,"pmceuropedata","2014-11-05T11:43:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23182020/databaseLinks//1/json","Journal of Athletic Training/NATA"
"10.4253",58899,"ERROR","Net::HTTPInternalServerError","10.4253/wjge.v4.i4.137",500,"pmceuropedata","2014-11-05T11:42:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22523614/databaseLinks//1/json","Baishideng Publishing Group Co., Limited (formerly WJG Press)"
"10.1016",58898,"ERROR","Net::HTTPInternalServerError","10.1016/j.cmet.2011.02.002",500,"pmceuropedata","2014-11-05T11:41:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21356520/databaseLinks//1/json","Elsevier BV"
"10.3928",58897,"ERROR","Net::HTTPInternalServerError","10.3928/21650799-20120523-18",500,"pmceuropedata","2014-11-05T11:40:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22658733/databaseLinks//1/json","SLACK, Inc."
"10.4103",58888,"ERROR","Net::HTTPInternalServerError","10.4103/2277-9175.107966",500,"pmceuropedata","2014-11-05T11:39:06Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23930250/databaseLinks//1/json","Medknow"
"10.4103",58886,"ERROR","Net::HTTPInternalServerError","10.4103/2277-9175.108001",500,"pmceuropedata","2014-11-05T11:38:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23977653/databaseLinks//1/json","Medknow"
"10.4103",58885,"ERROR","Net::HTTPInternalServerError","10.4103/2152-7806.82371",500,"pmceuropedata","2014-11-05T11:38:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21748041/databaseLinks//1/json","Medknow"
"10.1016",58884,"ERROR","Net::HTTPInternalServerError","10.1016/j.molcel.2011.05.016",500,"pmceuropedata","2014-11-05T11:38:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21658602/databaseLinks//1/json","Elsevier BV"
"10.4103",58883,"ERROR","Net::HTTPInternalServerError","10.4103/2277-9175.107965",500,"pmceuropedata","2014-11-05T11:38:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23930249/databaseLinks//1/json","Medknow"
"10.1534",58882,"ERROR","Net::HTTPInternalServerError","10.1534/genetics.111.134288",500,"pmceuropedata","2014-11-05T11:38:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22219506/databaseLinks//1/json","Genetics Society of America"
"10.1136",58880,"ERROR","Net::HTTPInternalServerError","10.1136/amiajnl-2011-000744",500,"pmceuropedata","2014-11-05T11:37:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22493050/databaseLinks//1/json","BMJ"
"10.1007",58879,"ERROR","Net::HTTPInternalServerError","10.1007/s00246-011-0074-x",500,"pmceuropedata","2014-11-05T11:37:56Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21818649/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58875,"ERROR","Net::HTTPInternalServerError","10.1186/1745-6215-12-190",500,"pmceuropedata","2014-11-05T11:37:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21824421/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58874,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2458-13-332",500,"pmceuropedata","2014-11-05T11:37:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23577673/databaseLinks//1/json","Springer Science + Business Media"
"10.1177",58873,"ERROR","Net::HTTPInternalServerError","10.1177/2048004012474754",500,"pmceuropedata","2014-11-05T11:37:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24175079/databaseLinks//1/json","SAGE Publications"
"10.1016",58872,"ERROR","Net::HTTPInternalServerError","10.1016/j.bbr.2012.02.032",500,"pmceuropedata","2014-11-05T11:37:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22391118/databaseLinks//1/json","Elsevier BV"
"10.1186",58871,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2199-12-34",500,"pmceuropedata","2014-11-05T11:37:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21819628/databaseLinks//1/json","Springer Science + Business Media"
"10.1126",58870,"ERROR","Net::HTTPInternalServerError","10.1126/scitranslmed.3002095",500,"pmceuropedata","2014-11-05T11:36:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21900594/databaseLinks//1/json","American Association for the Advancement of Science (AAAS)"
"10.1016",58868,"ERROR","Net::HTTPInternalServerError","10.1016/j.biopsych.2010.12.025",500,"pmceuropedata","2014-11-05T11:36:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21329911/databaseLinks//1/json","Elsevier BV"
"10.1159",58866,"ERROR","Net::HTTPInternalServerError","10.1159/000346346",500,"pmceuropedata","2014-11-05T11:35:21Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23466659/databaseLinks//1/json","S. Karger AG"
"10.2196",58865,"ERROR","Net::HTTPInternalServerError","10.2196/jmir.2239",500,"pmceuropedata","2014-11-05T11:34:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23134671/databaseLinks//1/json","JMIR Publications Inc."
"10.1159",58864,"ERROR","Net::HTTPInternalServerError","10.1159/000348729",500,"pmceuropedata","2014-11-05T11:34:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23626570/databaseLinks//1/json","S. Karger AG"
"10.1002",58863,"ERROR","Net::HTTPInternalServerError","10.1002/acr.21741",500,"pmceuropedata","2014-11-05T11:34:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22623435/databaseLinks//1/json","Wiley-Blackwell"
"10.1155",58862,"ERROR","Net::HTTPInternalServerError","10.1155/2013/284329",500,"pmceuropedata","2014-11-05T11:34:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23509703/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",58860,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2458-12-757",500,"pmceuropedata","2014-11-05T11:34:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22963550/databaseLinks//1/json","Springer Science + Business Media"
"10.1021",58859,"ERROR","Net::HTTPInternalServerError","10.1021/ct2008439",500,"pmceuropedata","2014-11-05T11:34:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23087598/databaseLinks//1/json","American Chemical Society (ACS)"
"10.1155",58858,"ERROR","Net::HTTPInternalServerError","10.1155/2012/845091",500,"pmceuropedata","2014-11-05T11:33:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22988532/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1634",58857,"ERROR","Net::HTTPInternalServerError","10.1634/theoncologist.2011-0413",500,"pmceuropedata","2014-11-05T11:33:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22511266/databaseLinks//1/json","Alphamed Press"
"10.1155",58856,"ERROR","Net::HTTPInternalServerError","10.1155/2012/656023",500,"pmceuropedata","2014-11-05T11:33:30Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21912541/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.4070",58855,"ERROR","Net::HTTPInternalServerError","10.4070/kcj.2013.43.4.277",500,"pmceuropedata","2014-11-05T11:33:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23682290/databaseLinks//1/json","The Korean Society of Cardiology (KAMJE)"
"10.1155",58853,"ERROR","Net::HTTPInternalServerError","10.1155/2012/934161",500,"pmceuropedata","2014-11-05T11:32:49Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22969819/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1105",58852,"ERROR","Net::HTTPInternalServerError","10.1105/tpc.112.099721",500,"pmceuropedata","2014-11-05T11:32:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22797472/databaseLinks//1/json","American Society of Plant Biologists (ASPB)"
"10.4253",58850,"ERROR","Net::HTTPInternalServerError","10.4253/wjge.v5.i5.231",500,"pmceuropedata","2014-11-05T11:32:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23678376/databaseLinks//1/json","Baishideng Publishing Group Co., Limited (formerly WJG Press)"
"10.1007",58849,"ERROR","Net::HTTPInternalServerError","10.1007/s00264-011-1322-7",500,"pmceuropedata","2014-11-05T11:31:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21779952/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",58848,"ERROR","Net::HTTPInternalServerError","10.1155/2013/767689",500,"pmceuropedata","2014-11-05T11:31:50Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23762160/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",58845,"ERROR","Net::HTTPInternalServerError","10.1016/j.devcel.2011.04.003",500,"pmceuropedata","2014-11-05T11:31:21Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21497754/databaseLinks//1/json","Elsevier BV"
"10.1186",58844,"ERROR","Net::HTTPInternalServerError","10.1186/1475-2875-12-126",500,"pmceuropedata","2014-11-05T11:31:05Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23587051/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58843,"ERROR","Net::HTTPInternalServerError","10.1016/j.electacta.2011.03.100",500,"pmceuropedata","2014-11-05T11:31:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21785491/databaseLinks//1/json","Elsevier BV"
"10.1186",58842,"ERROR","Net::HTTPInternalServerError","10.1186/1752-1947-7-113",500,"pmceuropedata","2014-11-05T11:30:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23618014/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58841,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2458-12-703",500,"pmceuropedata","2014-11-05T11:30:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22928805/databaseLinks//1/json","Springer Science + Business Media"
"10.1038",58840,"ERROR","Net::HTTPInternalServerError","10.1038/mt.2012.221",500,"pmceuropedata","2014-11-05T11:29:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23131854/databaseLinks//1/json","Nature Publishing Group"
"10.1037",58834,"ERROR","Net::HTTPInternalServerError","10.1037/a0031209",500,"pmceuropedata","2014-11-05T11:28:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23276121/databaseLinks//1/json","American Psychological Association (APA)"
"10.1186",58832,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2407-13-257",500,"pmceuropedata","2014-11-05T11:28:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23706176/databaseLinks//1/json","Springer Science + Business Media"
"10.1111",58831,"ERROR","Net::HTTPInternalServerError","10.1111/j.1525-1594.2011.01416.x",500,"pmceuropedata","2014-11-05T11:28:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22360826/databaseLinks//1/json","Wiley-Blackwell"
"10.1155",58830,"ERROR","Net::HTTPInternalServerError","10.1155/2013/924971",500,"pmceuropedata","2014-11-05T11:27:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23533813/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",58829,"ERROR","Net::HTTPInternalServerError","10.1016/j.neuron.2012.04.035",500,"pmceuropedata","2014-11-05T11:27:49Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22794266/databaseLinks//1/json","Elsevier BV"
"10.1016",58828,"ERROR","Net::HTTPInternalServerError","10.1016/j.carres.2011.06.004",500,"pmceuropedata","2014-11-05T11:27:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21742314/databaseLinks//1/json","Elsevier BV"
"10.1016",58827,"ERROR","Net::HTTPInternalServerError","10.1016/j.ijrobp.2009.11.010",500,"pmceuropedata","2014-11-05T11:26:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20400238/databaseLinks//1/json","Elsevier BV"
"10.3346",58826,"ERROR","Net::HTTPInternalServerError","10.3346/jkms.2013.28.5.643",500,"pmceuropedata","2014-11-05T11:25:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23678251/databaseLinks//1/json","Korean Academy of Medical Sciences (KAMJE)"
"10.1159",58825,"ERROR","Net::HTTPInternalServerError","10.1159/000329181",500,"pmceuropedata","2014-11-05T11:25:48Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21720161/databaseLinks//1/json","S. Karger AG"
"10.1053",58824,"ERROR","Net::HTTPInternalServerError","10.1053/j.nainr.2012.06.004",500,"pmceuropedata","2014-11-05T11:25:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22962543/databaseLinks//1/json","Elsevier BV"
"10.4103",58823,"ERROR","Net::HTTPInternalServerError","10.4103/1817-1737.82438",500,"pmceuropedata","2014-11-05T11:25:04Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21760841/databaseLinks//1/json","Medknow"
"10.1038",58821,"ERROR","Net::HTTPInternalServerError","10.1038/nature10100",500,"pmceuropedata","2014-11-05T11:24:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21623371/databaseLinks//1/json","Nature Publishing Group"
"10.3109",58819,"ERROR","Net::HTTPInternalServerError","10.3109/02813432.2012.711192",500,"pmceuropedata","2014-11-05T11:24:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23050828/databaseLinks//1/json","Informa Healthcare"
"10.1186",58818,"ERROR","Net::HTTPInternalServerError","10.1186/1756-0500-4-161",500,"pmceuropedata","2014-11-05T11:24:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21615927/databaseLinks//1/json","Springer Science + Business Media"
"10.5713",58817,"ERROR","Net::HTTPInternalServerError","10.5713/ajas.2012.12418",500,"pmceuropedata","2014-11-05T11:24:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25049543/databaseLinks//1/json","Asian Australasian Association of Animal Production Societies"
"10.1111",58816,"ERROR","Net::HTTPInternalServerError","10.1111/j.1476-5381.2011.01432.x",500,"pmceuropedata","2014-11-05T11:24:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21486290/databaseLinks//1/json","Wiley-Blackwell"
"10.1098",58815,"ERROR","Net::HTTPInternalServerError","10.1098/rsbl.2011.0574",500,"pmceuropedata","2014-11-05T11:24:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21831879/databaseLinks//1/json","The Royal Society"
"10.1098",58814,"ERROR","Net::HTTPInternalServerError","10.1098/rsbl.2011.0643",500,"pmceuropedata","2014-11-05T11:23:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21831880/databaseLinks//1/json","The Royal Society"
"10.1155",58813,"ERROR","Net::HTTPInternalServerError","10.1155/2013/879512",500,"pmceuropedata","2014-11-05T11:23:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23956781/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1098",58812,"ERROR","Net::HTTPInternalServerError","10.1098/rstb.2012.0088",500,"pmceuropedata","2014-11-05T11:23:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23209169/databaseLinks//1/json","The Royal Society"
"10.1155",58811,"ERROR","Net::HTTPInternalServerError","10.1155/2012/879161",500,"pmceuropedata","2014-11-05T11:23:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23119213/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1016",58810,"ERROR","Net::HTTPInternalServerError","10.1016/j.jalz.2011.07.003",500,"pmceuropedata","2014-11-05T11:23:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22285638/databaseLinks//1/json","Elsevier BV"
"10.1186",58808,"ERROR","Net::HTTPInternalServerError","10.1186/2045-7022-3-18",500,"pmceuropedata","2014-11-05T11:23:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23742215/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58807,"ERROR","Net::HTTPInternalServerError","10.1016/j.bbapap.2011.06.012",500,"pmceuropedata","2014-11-05T11:23:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21745602/databaseLinks//1/json","Elsevier BV"
"10.1155",58806,"ERROR","Net::HTTPInternalServerError","10.1155/2012/803298",500,"pmceuropedata","2014-11-05T11:22:22Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23326737/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1007",58805,"ERROR","Net::HTTPInternalServerError","10.1007/s00262-011-1197-x",500,"pmceuropedata","2014-11-05T11:22:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22270713/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58802,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2458-13-71",500,"pmceuropedata","2014-11-05T11:21:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23351567/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",58801,"ERROR","Net::HTTPInternalServerError","10.1155/2013/827230",500,"pmceuropedata","2014-11-05T11:21:30Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23533525/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.4103",58800,"ERROR","Net::HTTPInternalServerError","10.4103/0019-5154.82493",500,"pmceuropedata","2014-11-05T11:21:19Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21772599/databaseLinks//1/json","Medknow"
"10.1155",58799,"ERROR","Net::HTTPInternalServerError","10.1155/2012/685932",500,"pmceuropedata","2014-11-05T11:21:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22928138/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.5811",58798,"ERROR","Net::HTTPInternalServerError","10.5811/westjem.2012.1.6760",500,"pmceuropedata","2014-11-05T11:21:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23359624/databaseLinks//1/json","Western Journal of Emergency Medicine"
"10.1007",58797,"ERROR","Net::HTTPInternalServerError","10.1007/s00253-012-4098-9",500,"pmceuropedata","2014-11-05T11:20:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22627757/databaseLinks//1/json","Springer Science + Business Media"
"10.1126",58794,"ERROR","Net::HTTPInternalServerError","10.1126/science.1224823",500,"pmceuropedata","2014-11-05T11:20:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22936772/databaseLinks//1/json","American Association for the Advancement of Science (AAAS)"
"10.1016",58793,"ERROR","Net::HTTPInternalServerError","10.1016/j.cct.2010.08.013",500,"pmceuropedata","2014-11-05T11:20:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20828635/databaseLinks//1/json","Elsevier BV"
"10.1186",58789,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2407-13-220",500,"pmceuropedata","2014-11-05T11:19:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23634887/databaseLinks//1/json","Springer Science + Business Media"
"10.1155",58786,"ERROR","Net::HTTPInternalServerError","10.1155/2012/257472",500,"pmceuropedata","2014-11-05T11:19:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22888415/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1634",58785,"ERROR","Net::HTTPInternalServerError","10.1634/theoncologist.2011-0270",500,"pmceuropedata","2014-11-05T11:18:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22539550/databaseLinks//1/json","Alphamed Press"
"10.4161",58784,"ERROR","Net::HTTPInternalServerError","10.4161/spmg.19119",500,"pmceuropedata","2014-11-05T11:18:05Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22553487/databaseLinks//1/json","Landes Bioscience"
"10.1021",58783,"ERROR","Net::HTTPInternalServerError","10.1021/nn303472r",500,"pmceuropedata","2014-11-05T11:18:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23062017/databaseLinks//1/json","American Chemical Society (ACS)"
"10.4161",58782,"ERROR","Net::HTTPInternalServerError","10.4161/spmg.19413",500,"pmceuropedata","2014-11-05T11:17:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22553489/databaseLinks//1/json","Landes Bioscience"
"10.5402",58781,"ERROR","Net::HTTPInternalServerError","10.5402/2013/501450",500,"pmceuropedata","2014-11-05T11:17:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24959546/databaseLinks//1/json","Hindawi Publishing Corporation"
"10.1186",58780,"ERROR","Net::HTTPInternalServerError","10.1186/1465-9921-13-55",500,"pmceuropedata","2014-11-05T11:17:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22731784/databaseLinks//1/json","Springer Science + Business Media"
"10.1111",58779,"ERROR","Net::HTTPInternalServerError","10.1111/j.1538-7836.2012.04923.x",500,"pmceuropedata","2014-11-05T11:17:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22974079/databaseLinks//1/json","Wiley-Blackwell"
"10.1016",58778,"ERROR","Net::HTTPInternalServerError","10.1016/j.bpj.2011.01.071",500,"pmceuropedata","2014-11-05T11:17:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21463590/databaseLinks//1/json","Elsevier BV"
"10.4103",58775,"ERROR","Net::HTTPInternalServerError","10.4103/0019-5545.82541",500,"pmceuropedata","2014-11-05T11:16:49Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21772646/databaseLinks//1/json","Medknow"
"10.4049",58774,"ERROR","Net::HTTPInternalServerError","10.4049/jimmunol.1102813",500,"pmceuropedata","2014-11-05T11:16:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22287716/databaseLinks//1/json","The American Association of Immunologists"
"10.1002",58773,"ERROR","Net::HTTPInternalServerError","10.1002/brb3.92",500,"pmceuropedata","2014-11-05T11:14:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23170236/databaseLinks//1/json","Wiley-Blackwell"
"10.1016",58772,"ERROR","Net::HTTPInternalServerError","10.1016/j.bpj.2011.02.022",500,"pmceuropedata","2014-11-05T11:14:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21463569/databaseLinks//1/json","Elsevier BV"
"10.1093",58771,"ERROR","Net::HTTPInternalServerError","10.1093/hsw/hls022",500,"pmceuropedata","2014-11-05T11:14:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23193729/databaseLinks//1/json","Oxford University Press (OUP)"
"10.1186",58770,"ERROR","Net::HTTPInternalServerError","10.1186/2051-5960-1-20",500,"pmceuropedata","2014-11-05T11:13:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24252190/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58769,"ERROR","Net::HTTPInternalServerError","10.1186/1743-0003-10-33",500,"pmceuropedata","2014-11-05T11:13:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23551890/databaseLinks//1/json","Springer Science + Business Media"
"10.3892",58768,"ERROR","Net::HTTPInternalServerError","10.3892/etm.2012.795",500,"pmceuropedata","2014-11-05T11:12:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23251282/databaseLinks//1/json","Spandidos Publications"
"10.1038",58767,"ERROR","Net::HTTPInternalServerError","10.1038/mi.2012.112",500,"pmceuropedata","2014-11-05T11:12:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23149659/databaseLinks//1/json","Nature Publishing Group"
"10.1186",58765,"ERROR","Net::HTTPInternalServerError","10.1186/1471-2105-12-1",500,"pmceuropedata","2014-11-05T11:12:07Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21199577/databaseLinks//1/json","Springer Science + Business Media"
"10.4161",58762,"ERROR","Net::HTTPInternalServerError","10.4161/rna.19160",500,"pmceuropedata","2014-11-05T11:11:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22336713/databaseLinks//1/json","Landes Bioscience"
"10.1016",58761,"ERROR","Net::HTTPInternalServerError","10.1016/j.ahj.2011.05.023",500,"pmceuropedata","2014-11-05T11:11:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21884876/databaseLinks//1/json","Elsevier BV"
"10.1007",58760,"ERROR","Net::HTTPInternalServerError","10.1007/s00253-011-3583-x",500,"pmceuropedata","2014-11-05T11:11:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21983651/databaseLinks//1/json","Springer Science + Business Media"
"10.3348",58759,"ERROR","Net::HTTPInternalServerError","10.3348/kjr.2013.14.3.548",500,"pmceuropedata","2014-11-05T11:11:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23690730/databaseLinks//1/json","The Korean Society of Radiology (KAMJE)"
"10.1016",58758,"ERROR","Net::HTTPInternalServerError","10.1016/j.dcn.2010.07.005",500,"pmceuropedata","2014-11-05T11:11:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21037982/databaseLinks//1/json","Elsevier BV"
"10.1186",58757,"ERROR","Net::HTTPInternalServerError","10.1186/2191-0855-3-18",500,"pmceuropedata","2014-11-05T11:11:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23514405/databaseLinks//1/json","Springer Science + Business Media"
"10.1007",58756,"ERROR","Net::HTTPInternalServerError","10.1007/s00264-011-1302-y",500,"pmceuropedata","2014-11-05T11:11:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21720863/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58755,"ERROR","Net::HTTPInternalServerError","10.1016/j.neuropharm.2012.02.001",500,"pmceuropedata","2014-11-05T11:11:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22366076/databaseLinks//1/json","Elsevier BV"
"10.1186",58754,"ERROR","Net::HTTPInternalServerError","10.1186/1476-4598-12-32",500,"pmceuropedata","2014-11-05T11:11:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23621864/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58753,"ERROR","Net::HTTPInternalServerError","10.1186/cc9405",500,"pmceuropedata","2014-11-05T11:11:22Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21345253/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",58752,"ERROR","Net::HTTPInternalServerError","10.1016/j.psychres.2011.04.020",500,"pmceuropedata","2014-11-05T11:11:06Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21600665/databaseLinks//1/json","Elsevier BV"
