"prefix","id","level","class_name","create_date","target_url","publisher"
"10.4314",1642672,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.4314%2Fgjms.v1i1.10104""&t=post&f=json","African Journals Online (AJOL)"
"10.3402",1642673,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.3402%2Ffnr.v41i0.1756""&t=post&f=json","Co-Action Publishing"
"10.5007",1642674,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.5007%2F1677-2954.2008v7n3p81""&t=post&f=json","Universidade Federal de Santa Catarina (UFSC)"
"10.4314",1642675,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.4314%2Fjcerp.v4i2.29176""&t=post&f=json","African Journals Online (AJOL)"
"10.3126",1642676,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.3126%2Faej.v8i0.735""&t=post&f=json","Nepal Journals Online (JOL)"
"10.4314",1642677,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.4314%2Fajfm.v7i2.24346""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642678,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-9141.v3i8p471-472""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.11606",1642679,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:02Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8227.v21i0p267-281""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4038",1642668,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:01Z","http://en.search.wordpress.com/?q=""10.4038%2Fjnsfsr.v39i4.3884""&t=post&f=json","Sri Lanka Journals Online (JOL)"
"10.3402",1642669,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:01Z","http://en.search.wordpress.com/?q=""10.3402%2Frlt.v18i1.10671""&t=post&f=json","Co-Action Publishing"
"10.11606",1642670,"ERROR","Net::HTTPForbidden","2014-11-20T17:08:01Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-8986.v29i0p1-37""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642667,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:54Z","http://en.search.wordpress.com/?q=""10.4314%2Ftjpr.v9i4.58924""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642666,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:53Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.1980-4466.v0i8p6-35""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.5007",1642665,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:49Z","http://en.search.wordpress.com/?q=""10.5007%2F2175-8042.2011v23n36p214""&t=post&f=json","Universidade Federal de Santa Catarina (UFSC)"
"10.3402",1642664,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:47Z","http://en.search.wordpress.com/?q=""10.3402%2Fmehd.v16i1.7949""&t=post&f=json","Co-Action Publishing"
"10.4314",1642662,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:46Z","http://en.search.wordpress.com/?q=""10.4314%2Ftjpr.v13i1.2""&t=post&f=json","African Journals Online (AJOL)"
"10.1080",1642663,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:46Z","http://en.search.wordpress.com/?q=""10.1080%2F0968776000080207""&t=post&f=json","Informa UK Limited"
"10.4314",1642661,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:44Z","http://en.search.wordpress.com/?q=""10.4314%2Fafrrev.v4i1.58278""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642660,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:43Z","http://en.search.wordpress.com/?q=""10.4314%2Feajph.v7i4.64761""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642656,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:42Z","http://en.search.wordpress.com/?q=""10.4314%2Fjcmphc.v22i1-2.68337""&t=post&f=json","African Journals Online (AJOL)"
"10.5007",1642657,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:42Z","http://en.search.wordpress.com/?q=""10.5007%2F1807-0221.2012v9n14p73""&t=post&f=json","Universidade Federal de Santa Catarina (UFSC)"
"10.5586",1642658,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:42Z","http://en.search.wordpress.com/?q=""10.5586%2Fasbp.2011.001""&t=post&f=json","Polish Botanical Society"
"10.4314",1642659,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:42Z","http://en.search.wordpress.com/?q=""10.4314%2Ftjpr.v10i6.18""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642647,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8235.v35i2p477-486""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.5586",1642648,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.5586%2Fasbp.1981.017""&t=post&f=json","Polish Botanical Society"
"10.4314",1642649,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.4314%2Fajdas.v7i1.46361""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642650,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8235.v34i3p104-113""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.11606",1642651,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-9036.v0i25p32-41""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642652,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.4314%2Fmmj.v14i2.10766""&t=post&f=json","African Journals Online (AJOL)"
"10.4038",1642653,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.4038%2Fcocos.v13i0.2178""&t=post&f=json","Sri Lanka Journals Online (JOL)"
"10.11606",1642654,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-901x.v0i30p203-211""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.11606",1642655,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:41Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2175-3180.v3i5p37-46""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.11606",1642633,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.1806-6976.v7i1p38-44""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.3402",1642634,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.3402%2Ftellusa.v37i1.11653""&t=post&f=json","Co-Action Publishing"
"10.11606",1642635,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-9036.v0i56p86-91""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.5586",1642636,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.5586%2Faa.2011.065""&t=post&f=json","Polish Botanical Society"
"10.3126",1642637,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.3126%2Fnjqrm.v1i0.1970""&t=post&f=json","Nepal Journals Online (JOL)"
"10.4314",1642638,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.4314%2Fjbi.v2i1.30378""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642639,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.4314%2Fajtcam.v9i1.9""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642640,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.4314%2Fijs.v6i2.32142""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642641,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8235.v71i0p99-121""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642642,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.4314%2Fnvj.v28i1.3539""&t=post&f=json","African Journals Online (AJOL)"
"10.15517",1642643,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.15517%2Frbt.v61i4.12849""&t=post&f=json","Universidad de Costa Rica"
"10.4314",1642644,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.4314%2Fdai.v10i3.15519""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642645,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2317-2762.v20i34p218-239""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642646,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:40Z","http://en.search.wordpress.com/?q=""10.4314%2Fnaj.v31i1.49334""&t=post&f=json","African Journals Online (AJOL)"
"10.4301",1642616,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4301%2Fs1807-17752011000200005""&t=post&f=json","TECSI"
"10.11606",1642617,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8235.v47i0p129-144""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642618,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fsajhe.v20i1.25560""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642619,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fnjnpm.v3i1.11768""&t=post&f=json","African Journals Online (AJOL)"
"10.3402",1642620,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.3402%2Fijch.v63i0.17938""&t=post&f=json","Co-Action Publishing"
"10.4038",1642621,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4038%2Fsljpsyc.v5i1.6943""&t=post&f=json","Sri Lanka Journals Online (JOL)"
"10.11606",1642622,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-901x.v0i13p104-107""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.3329",1642623,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.3329%2Fpulse.v5i1.20184""&t=post&f=json","Bangladesh Journals Online (JOL)"
"10.15517",1642624,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.15517%2Frbt.v59i1.3189""&t=post&f=json","Universidad de Costa Rica"
"10.4314",1642625,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fjmg.v42i2.18858""&t=post&f=json","African Journals Online (AJOL)"
"10.3126",1642626,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.3126%2Fhjs.v5i7.1270""&t=post&f=json","Nepal Journals Online (JOL)"
"10.3402",1642627,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.3402%2Fpolar.v6i1.6852""&t=post&f=json","Co-Action Publishing"
"10.4314",1642628,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Feamj.v83i12.9496""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642629,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fmmj.v20i2.10958""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642630,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fnjm.v19i4.61968""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642631,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fmarang.v21i1.65461""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642632,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:39Z","http://en.search.wordpress.com/?q=""10.4314%2Fijbcs.v8i1.31""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642601,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.4314%2Fsajas.v39i1.61242""&t=post&f=json","African Journals Online (AJOL)"
"10.1111",1642602,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.1111%2Fj.1600-0889.1986.tb00092.x""&t=post&f=json","Wiley-Blackwell"
"10.4314",1642603,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.4314%2Fnmp.v57i5-6.57837""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642604,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-9125.v0i5p103-106""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.15517",1642605,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.15517%2Frcs.v0i131-132.3892""&t=post&f=json","Universidad de Costa Rica"
"10.11606",1642606,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2316-9141.v1i2p266-267""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642607,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.4314%2Fnjp.v41i3.9""&t=post&f=json","African Journals Online (AJOL)"
"10.5007",1642608,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.5007%2F1518-2924.2006v11nesp3p79""&t=post&f=json","Universidade Federal de Santa Catarina (UFSC)"
"10.3126",1642609,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.3126%2Fhjsa.v4i0.4682""&t=post&f=json","Nepal Journals Online (JOL)"
"10.4314",1642610,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.4314%2Fict.v6i1.48196""&t=post&f=json","African Journals Online (AJOL)"
"10.3402",1642611,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.3402%2Fejpt.v2i0.7231""&t=post&f=json","Co-Action Publishing"
"10.11606",1642612,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2236-4242.v0i11p83-88""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.5377",1642613,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.5377%2Fderecho.v0i13.1015""&t=post&f=json","Latin America Journals Online"
"10.5007",1642614,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.5007%2F8502""&t=post&f=json","Universidade Federal de Santa Catarina (UFSC)"
"10.4314",1642615,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:38Z","http://en.search.wordpress.com/?q=""10.4314%2Fajep.v15i1.44925""&t=post&f=json","African Journals Online (AJOL)"
"10.15517",1642585,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.15517%2Fam.v19i2.5002""&t=post&f=json","Universidad de Costa Rica"
"10.4314",1642586,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.4314%2Fjfecs.v29i1.52809""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642587,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.4314%2Fnjm.v15i1.37112""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642588,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8235.v45i0p240-262""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.11606",1642589,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2318-8227.v25i0p9-124""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642590,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.4314%2Fejbmb.v24i1.35931""&t=post&f=json","African Journals Online (AJOL)"
"10.4314",1642591,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.4314%2Fjrsul.v11i1.52588""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642592,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2176-7262.v42i3p372-378""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.3402",1642593,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.3402%2Ftellusa.v53i4.12198""&t=post&f=json","Co-Action Publishing"
"10.3402",1642594,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.3402%2Ftellusa.v40i4.11801""&t=post&f=json","Co-Action Publishing"
"10.1034",1642595,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.1034%2Fj.1600-0870.2001.01117.x""&t=post&f=json","Wiley-Blackwell"
"10.4314",1642596,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.4314%2Fnjpr.v5i1.53547""&t=post&f=json","African Journals Online (AJOL)"
"10.3402",1642597,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.3402%2Ftellusb.v59i3.16998""&t=post&f=json","Co-Action Publishing"
"10.3402",1642598,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.3402%2Fgha.v7.24526""&t=post&f=json","Co-Action Publishing"
"10.4314",1642599,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.4314%2Fdai.v11i3.15551""&t=post&f=json","African Journals Online (AJOL)"
"10.11606",1642600,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:37Z","http://en.search.wordpress.com/?q=""10.11606%2Fissn.2175-3180.v5i9p177-180""&t=post&f=json","Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"
"10.4314",1642569,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:36Z","http://en.search.wordpress.com/?q=""10.4314%2Fijhr.v3i2.70272""&t=post&f=json","African Journals Online (AJOL)"
"10.3402",1642570,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:36Z","http://en.search.wordpress.com/?q=""10.3402%2Ftellusb.v59i5.17064""&t=post&f=json","Co-Action Publishing"
"10.4314",1642571,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:36Z","http://en.search.wordpress.com/?q=""10.4314%2Fgjpas.v10i3.16416""&t=post&f=json","African Journals Online (AJOL)"
"10.5007",1642572,"ERROR","Net::HTTPForbidden","2014-11-20T17:07:36Z","http://en.search.wordpress.com/?q=""10.5007%2F2175-7925.2013v26n4p271""&t=post&f=json","Universidade Federal de Santa Catarina (UFSC)"
