"id","level","class_name","article","status","source","create_date","target_url"
1642730,"ERROR","StandardError",NA,NA,NA,"2014-11-21T00:00:19Z",NA
1642723,"ERROR","StandardError",NA,NA,NA,"2014-11-20T20:00:23Z",NA
1642437,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-20T17:07:27Z",NA
1642184,"ERROR","StandardError",NA,NA,NA,"2014-11-20T16:00:23Z",NA
1642166,"ERROR","StandardError",NA,NA,NA,"2014-11-20T12:00:35Z",NA
1642154,"ERROR","StandardError",NA,NA,NA,"2014-11-20T08:00:20Z",NA
1642102,"ERROR","StandardError",NA,NA,NA,"2014-11-20T04:00:23Z",NA
1642098,"ERROR","StandardError",NA,NA,NA,"2014-11-20T00:00:21Z",NA
1642086,"ERROR","StandardError",NA,NA,NA,"2014-11-19T20:00:19Z",NA
1642041,"ERROR","StandardError",NA,NA,NA,"2014-11-19T16:00:22Z",NA
1642040,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-19T12:27:21Z",NA
1642039,"ERROR","StandardError",NA,NA,NA,"2014-11-19T12:00:21Z",NA
1642031,"ERROR","StandardError",NA,NA,NA,"2014-11-19T08:00:17Z",NA
1642029,"ERROR","StandardError",NA,NA,NA,"2014-11-19T04:00:19Z",NA
1641557,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-19T03:41:54Z",NA
1641156,"ERROR","StandardError",NA,NA,NA,"2014-11-19T00:00:22Z",NA
1641154,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-18T21:25:59Z",NA
1641051,"ERROR","StandardError",NA,NA,NA,"2014-11-18T20:00:20Z",NA
1641043,"ERROR","StandardError",NA,NA,NA,"2014-11-18T16:00:20Z",NA
1641023,"ERROR","StandardError",NA,NA,NA,"2014-11-18T12:00:21Z",NA
1641021,"ERROR","StandardError",NA,NA,NA,"2014-11-18T08:00:23Z",NA
1641015,"ERROR","StandardError",NA,NA,NA,"2014-11-18T04:00:20Z",NA
1640488,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-18T03:40:51Z",NA
1640295,"ERROR","StandardError",NA,NA,NA,"2014-11-18T00:00:20Z",NA
1640294,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-17T20:33:56Z",NA
1640293,"ERROR","StandardError",NA,NA,NA,"2014-11-17T20:00:22Z",NA
1640288,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-17T18:57:15Z",NA
1640279,"ERROR","StandardError",NA,NA,NA,"2014-11-17T16:00:23Z",NA
1640209,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-17T15:11:12Z",NA
1640162,"ERROR","StandardError",NA,NA,NA,"2014-11-17T12:00:15Z",NA
1640155,"ERROR","StandardError",NA,NA,NA,"2014-11-17T08:00:23Z",NA
1640154,"ERROR","StandardError",NA,NA,NA,"2014-11-17T04:00:20Z",NA
1639612,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-17T01:17:53Z",NA
1639282,"ERROR","StandardError",NA,NA,NA,"2014-11-17T00:00:23Z",NA
1639248,"ERROR","StandardError",NA,NA,NA,"2014-11-16T20:00:22Z",NA
1639176,"ERROR","StandardError",NA,NA,NA,"2014-11-16T16:00:20Z",NA
1639174,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-16T13:03:51Z",NA
1639082,"ERROR","StandardError",NA,NA,NA,"2014-11-16T12:00:16Z",NA
1639080,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-16T11:28:18Z",NA
1639076,"ERROR","StandardError",NA,NA,NA,"2014-11-16T08:00:19Z",NA
1639069,"ERROR","StandardError",NA,NA,NA,"2014-11-16T04:00:20Z",NA
1638564,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-16T01:16:51Z",NA
1638545,"ERROR","StandardError",NA,NA,NA,"2014-11-15T20:00:20Z",NA
1638542,"ERROR","StandardError",NA,NA,NA,"2014-11-15T16:00:22Z",NA
1638525,"ERROR","StandardError",NA,NA,NA,"2014-11-15T12:00:22Z",NA
1638509,"ERROR","StandardError",NA,NA,NA,"2014-11-15T08:00:23Z",NA
1638453,"ERROR","StandardError",NA,NA,NA,"2014-11-15T04:00:20Z",NA
1637891,"ERROR","StandardError",NA,NA,NA,"2014-11-15T00:00:20Z",NA
1637890,"ERROR","StandardError",NA,NA,NA,"2014-11-14T20:00:19Z",NA
1637889,"ERROR","StandardError",NA,NA,NA,"2014-11-14T16:00:22Z",NA
1637283,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-14T12:40:48Z",NA
1637007,"ERROR","StandardError",NA,NA,NA,"2014-11-14T12:00:22Z",NA
1636979,"ERROR","StandardError",NA,NA,NA,"2014-11-14T08:00:20Z",NA
1636928,"ERROR","StandardError",NA,NA,NA,"2014-11-14T04:00:19Z",NA
1636877,"ERROR","StandardError",NA,NA,NA,"2014-11-14T00:00:22Z",NA
1636872,"ERROR","StandardError",NA,NA,NA,"2014-11-13T20:00:21Z",NA
1636852,"ERROR","StandardError",NA,NA,NA,"2014-11-13T16:00:22Z",NA
1636217,"FATAL","TooManyErrorsBySourceError",NA,NA,"wordpress","2014-11-13T12:39:55Z",NA
1635970,"ERROR","StandardError",NA,NA,NA,"2014-11-13T12:00:15Z",NA
1635969,"ERROR","StandardError",NA,NA,NA,"2014-11-13T08:00:19Z",NA
1635938,"ERROR","StandardError",NA,NA,NA,"2014-11-13T04:00:19Z",NA
1635652,"FATAL","TooManyErrorsBySourceError",NA,NA,"scopus","2014-11-13T03:29:38Z",NA
1634224,"FATAL","TooManyErrorsBySourceError",NA,NA,"nature","2014-11-13T01:05:23Z",NA
1634220,"ERROR","StandardError",NA,NA,NA,"2014-11-13T00:00:16Z",NA
1634215,"ERROR","Net::HTTPNotAcceptable","10.5700/rege366",406,NA,"2014-11-12T22:54:06Z","http://dx.doi.org/10.5700/rege366"
1634214,"FATAL","Faraday::ResourceNotFound","10.15517/aie.v13i1.8565",404,NA,"2014-11-12T22:53:58Z","http://revistas.ucr.ac.cr/index.php/aie/index"
1634213,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v292i9.207",404,NA,"2014-11-12T22:53:56Z","http://dx.doi.org/10.3125/econst.v292i9.207"
1634211,"ERROR","Net::HTTPNotAcceptable","10.5700/rege362",406,NA,"2014-11-12T22:52:45Z","http://dx.doi.org/10.5700/rege362"
1634210,"ERROR","Net::HTTPNotAcceptable","10.5700/rege322",406,NA,"2014-11-12T22:52:42Z","http://dx.doi.org/10.5700/rege322"
1634209,"ERROR","Net::HTTPNotAcceptable","10.5700/rege499",406,NA,"2014-11-12T22:52:33Z","http://dx.doi.org/10.5700/rege499"
1634208,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v6i0.261",404,NA,"2014-11-12T22:52:29Z","http://dx.doi.org/10.3125/rsr.v6i0.261"
1634206,"FATAL","Faraday::ResourceNotFound","10.1590/1678-775720130359",404,NA,"2014-11-12T22:52:25Z","http://dx.doi.org/10.1590/1678-775720130359"
1634207,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v6i0.259",404,NA,"2014-11-12T22:52:25Z","http://dx.doi.org/10.3125/rsr.v6i0.259"
1634205,"ERROR","Net::HTTPNotAcceptable","10.5700/rege352",406,NA,"2014-11-12T22:52:18Z","http://dx.doi.org/10.5700/rege352"
1634204,"ERROR","Net::HTTPNotAcceptable","10.5700/rege377",406,NA,"2014-11-12T22:51:33Z","http://dx.doi.org/10.5700/rege377"
1634203,"ERROR","Net::HTTPNotAcceptable","10.5700/rege474",406,NA,"2014-11-12T22:51:28Z","http://dx.doi.org/10.5700/rege474"
1634202,"FATAL","Faraday::ResourceNotFound","10.1080/17482620903116198",404,NA,"2014-11-12T22:51:05Z","http://dx.doi.org/10.1080/17482620903116198"
1634201,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i1.343",404,NA,"2014-11-12T22:50:57Z","http://dx.doi.org/10.3125/jstd.v10i1.343"
1634200,"ERROR","Net::HTTPNotAcceptable","10.5700/rege424",406,NA,"2014-11-12T22:50:54Z","http://dx.doi.org/10.5700/rege424"
1634199,"FATAL","Faraday::ResourceNotFound","10.7719/jpair.v15i1.265",404,NA,"2014-11-12T22:50:50Z","http://philair.ph/publication/index.php/irj/index"
1634198,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v2i0.33",404,NA,"2014-11-12T22:50:47Z","http://dx.doi.org/10.3125/rsr.v2i0.33"
1634197,"FATAL","Faraday::ResourceNotFound","10.3125/vjn.v41i1.449",404,NA,"2014-11-12T22:50:39Z","http://dx.doi.org/10.3125/vjn.v41i1.449"
1634196,"FATAL","Faraday::ResourceNotFound","10.15517/aie.v13i1.8564",404,NA,"2014-11-12T22:50:37Z","http://revistas.ucr.ac.cr/index.php/aie/index"
1634195,"FATAL","Faraday::ResourceNotFound","10.4314/tjog.v21i2.14480",404,NA,"2014-11-12T22:50:34Z","http://www.ajol.info/index.php/tjog/index"
1634194,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v292i9.210",404,NA,"2014-11-12T22:49:55Z","http://dx.doi.org/10.3125/econst.v292i9.210"
1634193,"ERROR","Net::HTTPNotAcceptable","10.5700/rege333",406,NA,"2014-11-12T22:49:28Z","http://dx.doi.org/10.5700/rege333"
1634192,"FATAL","Faraday::ResourceNotFound","10.1080/11026480410021352",404,NA,"2014-11-12T22:49:25Z","http://dx.doi.org/10.1080/11026480410021352"
1634191,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v295i12.236",404,NA,"2014-11-12T22:49:11Z","http://dx.doi.org/10.3125/econst.v295i12.236"
1634190,"FATAL","Faraday::ResourceNotFound","10.3125/asean.v23i1.404",404,NA,"2014-11-12T22:48:52Z","http://dx.doi.org/10.3125/asean.v23i1.404"
1634189,"FATAL","Faraday::ResourceNotFound","10.3125/vjn.v41i1.446",404,NA,"2014-11-12T22:48:51Z","http://dx.doi.org/10.3125/vjn.v41i1.446"
1634187,"ERROR","Faraday::ResourceNotFound","10.4322/sc.2014.019",404,NA,"2014-11-12T22:48:46Z","http://www.scientiachromatographica.com/doi/10.4322/sc.2014.019"
1634188,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v4i0.330",404,NA,"2014-11-12T22:48:46Z","http://dx.doi.org/10.3125/hists.v4i0.330"
1634186,"ERROR","Net::HTTPNotAcceptable","10.5700/rege464",406,NA,"2014-11-12T22:48:38Z","http://dx.doi.org/10.5700/rege464"
1634185,"ERROR","Net::HTTPNotAcceptable","10.5700/rege453",406,NA,"2014-11-12T22:48:37Z","http://dx.doi.org/10.5700/rege453"
1634184,"ERROR","Net::HTTPNotAcceptable","10.5700/rege501",406,NA,"2014-11-12T22:48:36Z","http://dx.doi.org/10.5700/rege501"
1634183,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v9i11.298",404,NA,"2014-11-12T22:48:35Z","http://dx.doi.org/10.3125/jstd.v9i11.298"
1634182,"FATAL","Faraday::ResourceNotFound","10.3125/asean.v22i3.385",404,NA,"2014-11-12T22:48:30Z","http://dx.doi.org/10.3125/asean.v22i3.385"
1634181,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v295i12.240",404,NA,"2014-11-12T22:48:19Z","http://dx.doi.org/10.3125/econst.v295i12.240"
1634180,"ERROR","Net::HTTPNotAcceptable","10.5700/rege329",406,NA,"2014-11-12T22:48:14Z","http://dx.doi.org/10.5700/rege329"
1634179,"ERROR","Net::HTTPNotAcceptable","10.5700/rege502",406,NA,"2014-11-12T22:48:12Z","http://dx.doi.org/10.5700/rege502"
1634178,"FATAL","Faraday::ResourceNotFound","10.4314/sajas.v40i5.65343",404,NA,"2014-11-12T22:47:54Z","http://www.ajol.info/index.php/sajas/index"
1634176,"FATAL","Faraday::ResourceNotFound","10.4081/thal.2014.s1.2103",404,NA,"2014-11-12T22:47:51Z","http://www.pagepressjournals.org/index.php/thal/index"
1634175,"FATAL","Faraday::ResourceNotFound","10.5586/mb.1982.001",404,NA,"2014-11-12T22:47:23Z","https://pbsociety.org.pl/journals/index.php/asbp/index"
1634174,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i3.434",404,NA,"2014-11-12T22:46:59Z","http://dx.doi.org/10.3125/jstd.v10i3.434"
1634173,"ERROR","Net::HTTPNotAcceptable","10.5700/rege383",406,NA,"2014-11-12T22:46:55Z","http://dx.doi.org/10.5700/rege383"
1634172,"ERROR","Net::HTTPNotAcceptable","10.5700/rege484",406,NA,"2014-11-12T22:46:52Z","http://dx.doi.org/10.5700/rege484"
1634169,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130203",404,NA,"2014-11-12T22:46:29Z","http://dx.doi.org/10.1590/1679-775720130203"
1634168,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v294i11.224",404,NA,"2014-11-12T22:46:05Z","http://dx.doi.org/10.3125/econst.v294i11.224"
1634167,"ERROR","Net::HTTPNotAcceptable","10.5700/rege395",406,NA,"2014-11-12T22:46:02Z","http://dx.doi.org/10.5700/rege395"
1634166,"ERROR","Net::HTTPNotAcceptable","10.5700/rege337",406,NA,"2014-11-12T22:46:00Z","http://dx.doi.org/10.5700/rege337"
1634165,"ERROR","Net::HTTPNotAcceptable","10.5700/rege356",406,NA,"2014-11-12T22:45:59Z","http://dx.doi.org/10.5700/rege356"
1634164,"FATAL","Faraday::ResourceNotFound","10.1080/11026480600568902",404,NA,"2014-11-12T22:45:53Z","http://dx.doi.org/10.1080/11026480600568902"
1634162,"ERROR","Net::HTTPNotAcceptable","10.5700/rege473",406,NA,"2014-11-12T22:45:25Z","http://dx.doi.org/10.5700/rege473"
1634161,"ERROR","Net::HTTPNotAcceptable","10.5700/rege430",406,NA,"2014-11-12T22:45:23Z","http://dx.doi.org/10.5700/rege430"
1634160,"ERROR","Net::HTTPNotAcceptable","10.5700/rege479",406,NA,"2014-11-12T22:45:20Z","http://dx.doi.org/10.5700/rege479"
1634159,"FATAL","Faraday::ResourceNotFound","10.4081/thal.2014.s1.2925",404,NA,"2014-11-12T22:45:13Z","http://www.pagepressjournals.org/index.php/thal/index"
1634158,"FATAL","Faraday::ResourceNotFound","10.1080/11026480213016",404,NA,"2014-11-12T22:44:43Z","http://dx.doi.org/10.1080/11026480213016"
1634157,"FATAL","Faraday::ResourceNotFound","10.3125/cip.v14i1.353",404,NA,"2014-11-12T22:44:39Z","http://dx.doi.org/10.3125/cip.v14i1.353"
1634156,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v2i0.303",404,NA,"2014-11-12T22:44:38Z","http://dx.doi.org/10.3125/hists.v2i0.303"
1634155,"FATAL","Faraday::ResourceNotFound","10.1590/S0080-62342010000400015",404,NA,"2014-11-12T22:44:21Z","http://dx.doi.org/10.1590/S0080-62342010000400015"
1634154,"ERROR","Net::HTTPNotAcceptable","10.5700/rege341",406,NA,"2014-11-12T22:44:20Z","http://dx.doi.org/10.5700/rege341"
1634153,"ERROR","Net::HTTPNotAcceptable","10.5700/rege330",406,NA,"2014-11-12T22:44:08Z","http://dx.doi.org/10.5700/rege330"
1634152,"ERROR","Net::HTTPNotAcceptable","10.5700/rege435",406,NA,"2014-11-12T22:44:04Z","http://dx.doi.org/10.5700/rege435"
1634151,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130309",404,NA,"2014-11-12T22:44:01Z","http://dx.doi.org/10.1590/1679-775720130309"
1634150,"FATAL","Faraday::ResourceNotFound","10.1590/1678-77572014ed001",404,NA,"2014-11-12T22:43:57Z","http://dx.doi.org/10.1590/1678-77572014ed001"
1634148,"FATAL","Faraday::ResourceNotFound","10.4314/njphy.v17i3.38043",404,NA,"2014-11-12T22:43:48Z","http://www.ajol.info/index.php/njphy/index"
1634147,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130127",404,NA,"2014-11-12T22:43:41Z","http://dx.doi.org/10.1590/1679-775720130127"
1634146,"FATAL","Faraday::ResourceNotFound","10.1590/S1516-93322004000200003",404,NA,"2014-11-12T22:42:37Z","http://dx.doi.org/10.1590/S1516-93322004000200003"
1634145,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v292i9.211",404,NA,"2014-11-12T22:42:29Z","http://dx.doi.org/10.3125/econst.v292i9.211"
1634144,"FATAL","Faraday::ResourceNotFound","10.1590/S1679-87592012000100003",404,NA,"2014-11-12T22:42:15Z","http://dx.doi.org/10.1590/S1679-87592012000100003"
1634143,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v294i11.228",404,NA,"2014-11-12T22:42:11Z","http://dx.doi.org/10.3125/econst.v294i11.228"
1634142,"FATAL","Faraday::ResourceNotFound","10.13165/VPA-13-12-4-13",404,NA,"2014-11-12T22:42:05Z","http://dx.doi.org/10.13165/VPA-13-12-4-13"
1634141,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v1i0.73",404,NA,"2014-11-12T22:42:00Z","http://dx.doi.org/10.3125/hists.v1i0.73"
1634140,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v294i11.225",404,NA,"2014-11-12T22:41:59Z","http://dx.doi.org/10.3125/econst.v294i11.225"
1634139,"ERROR","Faraday::ResourceNotFound","10.4322/sc.2014.008",404,NA,"2014-11-12T22:41:57Z","http://www.scientiachromatographica.com/doi/10.4322/sc.2014.008"
1634138,"FATAL","Faraday::ResourceNotFound","10.15517/aie.v13i1.8573",404,NA,"2014-11-12T22:41:53Z","http://revistas.ucr.ac.cr/index.php/aie/index"
1634137,"ERROR","Net::HTTPNotAcceptable","10.5700/rege380",406,NA,"2014-11-12T22:41:46Z","http://dx.doi.org/10.5700/rege380"
1634136,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v292i9.214",404,NA,"2014-11-12T22:41:45Z","http://dx.doi.org/10.3125/econst.v292i9.214"
1634133,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v293i10.223",404,NA,"2014-11-12T22:41:36Z","http://dx.doi.org/10.3125/econst.v293i10.223"
1634132,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i1.357",404,NA,"2014-11-12T22:41:15Z","http://dx.doi.org/10.3125/jstd.v10i1.357"
1634131,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v1i0.70",404,NA,"2014-11-12T22:40:59Z","http://dx.doi.org/10.3125/hists.v1i0.70"
1634130,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v4i0.47",404,NA,"2014-11-12T22:40:56Z","http://dx.doi.org/10.3125/rsr.v4i0.47"
1634128,"ERROR","Net::HTTPNotAcceptable","10.5700/rege429",406,NA,"2014-11-12T22:40:45Z","http://dx.doi.org/10.5700/rege429"
1634127,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i4.459",404,NA,"2014-11-12T22:40:39Z","http://dx.doi.org/10.3125/jstd.v10i4.459"
1634126,"FATAL","Faraday::ResourceNotFound","10.4314/njphy.v17i3.38040",404,NA,"2014-11-12T22:40:32Z","http://www.ajol.info/index.php/njphy/index"
1634125,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i2.398",404,NA,"2014-11-12T22:40:10Z","http://dx.doi.org/10.3125/jstd.v10i2.398"
1634124,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v4i0.45",404,NA,"2014-11-12T22:40:00Z","http://dx.doi.org/10.3125/rsr.v4i0.45"
1634123,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v3i0.316",404,NA,"2014-11-12T22:39:41Z","http://dx.doi.org/10.3125/hists.v3i0.316"
1634122,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v2i0.32",404,NA,"2014-11-12T22:39:14Z","http://dx.doi.org/10.3125/rsr.v2i0.32"
1634121,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v6i0.249",404,NA,"2014-11-12T22:39:09Z","http://dx.doi.org/10.3125/rsr.v6i0.249"
1634120,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v2i0.31",404,NA,"2014-11-12T22:38:55Z","http://dx.doi.org/10.3125/rsr.v2i0.31"
1634119,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v2i0.305",404,NA,"2014-11-12T22:38:45Z","http://dx.doi.org/10.3125/hists.v2i0.305"
1634118,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v2i0.308",404,NA,"2014-11-12T22:38:44Z","http://dx.doi.org/10.3125/hists.v2i0.308"
1634117,"ERROR","Net::HTTPNotAcceptable","10.5700/rege343",406,NA,"2014-11-12T22:38:43Z","http://dx.doi.org/10.5700/rege343"
1634114,"ERROR","Net::HTTPNotAcceptable","10.5700/rege504",406,NA,"2014-11-12T22:37:39Z","http://dx.doi.org/10.5700/rege504"
1634113,"FATAL","Faraday::ResourceNotFound","10.1590/1679-775720130030",404,NA,"2014-11-12T22:37:36Z","http://dx.doi.org/10.1590/1679-775720130030"
1634112,"FATAL","Faraday::ResourceNotFound","10.1590/S1413-80502012000100005",404,NA,"2014-11-12T22:37:20Z","http://dx.doi.org/10.1590/S1413-80502012000100005"
1634111,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v2i0.27",404,NA,"2014-11-12T22:37:19Z","http://dx.doi.org/10.3125/rsr.v2i0.27"
1634110,"ERROR","Net::HTTPNotAcceptable","10.5700/rege405",406,NA,"2014-11-12T22:37:09Z","http://dx.doi.org/10.5700/rege405"
1634109,"FATAL","Faraday::ResourceNotFound","10.4314/njphy.v17i3.38044",404,NA,"2014-11-12T22:37:08Z","http://www.ajol.info/index.php/njphy/index"
1634108,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v9i11.300",404,NA,"2014-11-12T22:37:05Z","http://dx.doi.org/10.3125/jstd.v9i11.300"
1634107,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v4i0.55",404,NA,"2014-11-12T22:36:56Z","http://dx.doi.org/10.3125/rsr.v4i0.55"
1634106,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v4i0.327",404,NA,"2014-11-12T22:36:44Z","http://dx.doi.org/10.3125/hists.v4i0.327"
1634105,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v295i12.247",404,NA,"2014-11-12T22:36:06Z","http://dx.doi.org/10.3125/econst.v295i12.247"
1634104,"FATAL","Faraday::ResourceNotFound","10.4314/nvj.v23i2.3441",404,NA,"2014-11-12T22:35:57Z","http://www.ajol.info/index.php/nvj/index"
1634103,"ERROR","Net::HTTPNotAcceptable","10.5700/rege364",406,NA,"2014-11-12T22:35:34Z","http://dx.doi.org/10.5700/rege364"
1634102,"FATAL","Faraday::ResourceNotFound","10.1111/teb.0.0.issue-0",404,NA,"2014-11-12T22:35:32Z","http://dx.doi.org/10.1111/teb.0.0.issue-0"
1634101,"FATAL","Faraday::ResourceNotFound","10.3125/cip.v14i1.363",404,NA,"2014-11-12T22:35:22Z","http://dx.doi.org/10.3125/cip.v14i1.363"
1634100,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i2.401",404,NA,"2014-11-12T22:35:14Z","http://dx.doi.org/10.3125/jstd.v10i2.401"
1634099,"FATAL","Faraday::ResourceNotFound","10.3134/ehtj.09.011",404,NA,"2014-11-12T22:35:10Z","http://dx.doi.org/10.3134/ehtj.09.011"
1634098,"ERROR","Net::HTTPNotAcceptable","10.5700/rege384",406,NA,"2014-11-12T22:35:08Z","http://dx.doi.org/10.5700/rege384"
1634097,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i3.424",404,NA,"2014-11-12T22:35:07Z","http://dx.doi.org/10.3125/jstd.v10i3.424"
1634096,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v9i11.299",404,NA,"2014-11-12T22:35:02Z","http://dx.doi.org/10.3125/jstd.v9i11.299"
1634095,"FATAL","Faraday::ResourceNotFound","10.3125/econst.v293i10.219",404,NA,"2014-11-12T22:35:01Z","http://dx.doi.org/10.3125/econst.v293i10.219"
1634093,"FATAL","Faraday::ResourceNotFound","10.15517/aie.v13i1.8560",404,NA,"2014-11-12T22:34:53Z","http://revistas.ucr.ac.cr/index.php/aie/index"
1634094,"ERROR","Net::HTTPNotAcceptable","10.5700/rege456",406,NA,"2014-11-12T22:34:53Z","http://dx.doi.org/10.5700/rege456"
1634092,"ERROR","Net::HTTPNotAcceptable","10.5700/rege509",406,NA,"2014-11-12T22:34:52Z","http://dx.doi.org/10.5700/rege509"
1634091,"ERROR","Net::HTTPNotAcceptable","10.5700/rege406",406,NA,"2014-11-12T22:34:47Z","http://dx.doi.org/10.5700/rege406"
1634089,"FATAL","Faraday::ResourceNotFound","10.4314/gjf.v11i2.36895",404,NA,"2014-11-12T22:34:41Z","http://www.ajol.info/index.php/gjf/index"
1634088,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i1.358",404,NA,"2014-11-12T22:34:35Z","http://dx.doi.org/10.3125/jstd.v10i1.358"
1634087,"ERROR","Net::HTTPNotAcceptable","10.5700/rege458",406,NA,"2014-11-12T22:34:34Z","http://dx.doi.org/10.5700/rege458"
1634086,"ERROR","Net::HTTPNotAcceptable","10.5700/rege321",406,NA,"2014-11-12T22:34:33Z","http://dx.doi.org/10.5700/rege321"
1634085,"FATAL","Faraday::ResourceNotFound","10.3125/cip.v14i1.348",404,NA,"2014-11-12T22:34:31Z","http://dx.doi.org/10.3125/cip.v14i1.348"
1634084,"FATAL","Faraday::ResourceNotFound","10.3134/ehtj.08.007",404,NA,"2014-11-12T22:33:29Z","http://dx.doi.org/10.3134/ehtj.08.007"
1634083,"ERROR","Net::HTTPNotAcceptable","10.5700/rege387",406,NA,"2014-11-12T22:33:22Z","http://dx.doi.org/10.5700/rege387"
1634082,"FATAL","Faraday::ResourceNotFound","10.3125/vss.v104i0.288",404,NA,"2014-11-12T22:33:14Z","http://dx.doi.org/10.3125/vss.v104i0.288"
1634081,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i2.399",404,NA,"2014-11-12T22:32:30Z","http://dx.doi.org/10.3125/jstd.v10i2.399"
1634080,"FATAL","Faraday::ResourceNotFound","10.4314/gjf.v11i2.36892",404,NA,"2014-11-12T22:32:25Z","http://www.ajol.info/index.php/gjf/index"
1634079,"FATAL","Faraday::ResourceNotFound","10.3125/rsr.v2i0.24",404,NA,"2014-11-12T22:32:24Z","http://dx.doi.org/10.3125/rsr.v2i0.24"
1634078,"FATAL","Faraday::ResourceNotFound","10.3125/hists.v3i0.313",404,NA,"2014-11-12T22:32:22Z","http://dx.doi.org/10.3125/hists.v3i0.313"
1634077,"FATAL","Faraday::ResourceNotFound","10.3125/vss.v104i0.277",404,NA,"2014-11-12T22:32:17Z","http://dx.doi.org/10.3125/vss.v104i0.277"
1634076,"FATAL","Faraday::ResourceNotFound","10.3125/jstd.v10i3.428",404,NA,"2014-11-12T22:32:06Z","http://dx.doi.org/10.3125/jstd.v10i3.428"
1634075,"FATAL","Faraday::ResourceNotFound","10.3134/ehtj.09.010",404,NA,"2014-11-12T22:31:55Z","http://dx.doi.org/10.3134/ehtj.09.010"
1634074,"FATAL","Faraday::ResourceNotFound","10.1590/1679-7757201300063",404,NA,"2014-11-12T22:31:46Z","http://dx.doi.org/10.1590/1679-7757201300063"
1634073,"ERROR","Faraday::ResourceNotFound","10.4322/sc.2014.001",404,NA,"2014-11-12T22:31:37Z","http://www.scientiachromatographica.com/doi/10.4322/sc.2014.001"
1634072,"FATAL","Faraday::ResourceNotFound","10.4314/smedj.v13i1.13052",404,NA,"2014-11-12T22:31:32Z","http://www.ajol.info/index.php/smedj/index"
1634071,"FATAL","Faraday::ResourceNotFound","10.4314/sajas.v40i5.65332",404,NA,"2014-11-12T22:31:30Z","http://www.ajol.info/index.php/sajas/index"
